word	len	pts	n	nCur	fieldRate	myRate	myRateCur	strongRate	topQRate	reachClass	share_freeCur	share_dropTerminalCur	share_cellmateCur	hookStem	cellmateOf	observedHost	family	qCur	gainPerGameCur	gainPerGameAll	dead	everAccepted
SCEAT	5	800	174	35	0.086207	0.14368	0.085714	0.074074	0.047619	free	0.28571	0.057143	0.17143		CASTE	EAT	EAT	0.26332	2.8895	4.1081	False	True
OARIER	6	1400	68	18	0.0073529	0	0	0.090909	0	free	0.27778	0	0			OAR	OAR	0.19728	2.8887	1.6971	False	True
MESIAN	6	1400	67	18	0	0	0	0	0	free	0.27778	0	0.055556			MES	MES	0.19724	2.8881	3.054	True	False
SADIS	5	800	95	23	0.057895	0.042105	0.086957	0.076923	0.125	free	0.47826	0	0.043478			SAD	SAD	0.35692	2.8863	3.3272	False	True
NOSTRO	6	1400	69	17	0	0	0	0	0	free	0.29412	0	0			NOS	NOS	0.20859	2.8846	3.7356	True	False
AISLE	5	800	274	65	0.012774	0.0036496	0	0.047619	0.032967	free	0.10769	0	0			AIS	AIS	0.095419	2.8831	1.9202	False	True
REFIS	5	800	76	20	0.092105	0.092105	0	0	0.15385	free	0.4	0	0.15		FIRES	REFI	REFI	0.30995	2.8815	1.9628	False	True
REGNAL	6	1400	56	17	0	0	0	0	0	cellmate	0.29412	0	0.41176		LANGER	REG	REG	0.20831	2.8808	1.6816	False	False
GOSTER	6	1400	68	16	0.014706	0	0	0	0.045455	free	0.3125	0	0			GOS	GOS	0.22131	2.8805	2.7839	False	True
TALION	6	1400	65	16	0.015385	0.015385	0	0.11111	0	free	0.3125	0	0			LION	LION	0.22131	2.8805	2.7205	False	True
SONERIS	7	1800	57	8	0.017544	0	0	0	0	free	0.5	0	0			SONE	SONE	0.34386	2.8771	6.1984	False	True
AGIST	5	800	112	30	0.03125	0	0	0.29412	0.06383	free	0.26667	0	0			GIST	GIST	0.20627	2.8766	2.5091	False	True
SORDA	5	800	152	30	0.0098684	0	0	0	0.02439	free	0.26667	0	0			SORD	SORD	0.20627	2.8766	3.0455	False	True
DIENES	6	1400	97	15	0.0051546	0	0	0.0625	0	free	0.33333	0	0			DIE	DIE	0.23573	2.8764	7.0233	False	True
ELDEST	6	1400	65	15	0.038462	0	0	0.090909	0.16667	free	0.33333	0	0			ELD	ELD	0.23573	2.8764	2.645	False	True
DARTRE	6	1400	55	14	0.063636	0	0	0.27273	0	free	0.35714	0	0			DART	DART	0.25221	2.8724	4.5366	False	True
ROSSER	6	1400	58	14	0.060345	0	0	0.076923	0.058824	free	0.35714	0	0			SER	SER	0.25221	2.8724	2.9603	False	True
SARMIE	6	1400	54	13	0	0	0	0	0	free	0.38462	0	0		MAIRES	SAR	SAR	0.27123	2.8683	4.2642	True	False
NASION	6	1400	58	13	0	0	0	0	0	free	0.38462	0	0			NAS	NAS	0.27123	2.8683	2.6382	True	False
UNITAL	6	1400	52	12	0.019231	0	0	0	0.0625	free	0.41667	0	0	NIT		NIT	NIT	0.29341	2.8642	3.7191	False	True
GAINST	6	1400	63	12	0.0079365	0	0	0.090909	0.041667	free	0.41667	0	0			GAINS	GAINS	0.29341	2.8642	5.3597	False	True
ENTICE	6	1400	50	11	0.04	0.02	0	0	0.052632	free	0.45455	0	0	ICE		TICE	ICE	0.31963	2.8601	3.6567	False	True
SOLANS	6	1400	56	11	0.080357	0.017857	0	0	0.055556	free	0.45455	0	0	SOL		SOL	SOL	0.31963	2.8601	4.206	False	True
CALESA	6	1400	53	11	0	0	0	0	0	free	0.45455	0	0			CAL	CAL	0.31963	2.8601	3.9918	True	False
TRONC	5	800	93	28	0.010753	0	0	0	0	free	0.28571	0	0			TRON	TRON	0.21955	2.8577	2.1671	False	True
APTEST	6	1400	51	9	0.019608	0	0	0.28571	0.058824	free	0.55556	0	0			TEST	TEST	0.38954	2.8519	3.9897	False	True
CASINO	6	1400	57	9	0.017544	0.017544	0	0	0	free	0.55556	0	0	SIN		SIN	SIN	0.38954	2.8519	4.4787	False	True
ONTIC	5	800	103	27	0.0048544	0	0	0.0625	0	free	0.2963	0	0			TIC	TIC	0.22693	2.8482	3.0582	False	True
ASSOT	5	800	98	27	0.005102	0	0	0	0.029412	free	0.2963	0	0			SOT	SOT	0.22693	2.8482	3.0388	False	True
METIER	6	1400	51	8	0.0098039	0	0	0.076923	0.055556	free	0.625	0	0			TIER	TIER	0.4376	2.8479	4.1251	False	True
CASEIN	6	1400	80	8	0.0375	0	0	0	0.038462	free	0.625	0	0			CASE	CASE	0.4376	2.8479	7.2787	False	True
PATRON	6	1400	52	7	0.028846	0	0	0.1	0.035714	free	0.71429	0	0	PAT		PAT	PAT	0.4994	2.8438	5.6209	False	True
CRIAS	5	800	115	26	0.021739	0.0086957	0	0.066667	0.0625	free	0.30769	0	0			RIA	RIA	0.23488	2.8388	2.1051	False	True
NASHI	5	800	98	26	0	0	0	0	0	free	0.30769	0	0			ASH	ASH	0.23488	2.8388	3.4538	False	False
ADRATES	7	1800	55	5	0	0	0	0	0	free	0.8	0	0	RATES		RATES	RATES	0.54238	2.8364	8.0288	False	False
SLEDS	5	800	112	25	0.071429	0.071429	0	0.074074	0.046512	free	0.32	0	0			LED	LED	0.24346	2.8293	1.7825	False	True
SCAIL	5	800	85	25	0.035294	0.011765	0	0	0.035714	free	0.32	0	0			AIL	AIL	0.24346	2.8293	2.115	False	True
NUTSO	5	800	91	25	0	0	0	0	0	free	0.32	0	0			NUTS	NUTS	0.24346	2.8293	2.75	True	False
NIGER	5	800	173	45	0	0	0	0	0	free	0.15556	0	0.088889			GER	GER	0.13514	2.8268	3.001	True	False
ALEFS	5	800	53	14	0.009434	0	0	0.11111	0	free	0.57143	0	0.21429			ALE	ALE	0.43407	2.8249	1.9214	False	True
HARSH	5	800	84	24	0.029762	0.011905	0	0.090909	0	free	0.33333	0	0			ARS	ARS	0.25276	2.8199	1.487	False	True
ALTHO	5	800	69	20	0.0072464	0	0	0.076923	0.038462	free	0.4	0	0.05			ALT	ALT	0.30281	2.8152	2.1284	False	True
GOELS	5	800	54	15	0.027778	0	0	0	0.047619	free	0.53333	0	0.13333		LOGES	GOE	GOE	0.40173	2.8011	1.5868	False	True
DIRAM	5	800	90	22	0.011111	0	0	0	0	free	0.36364	0	0			RAM	RAM	0.27389	2.801	3.4196	False	True
DUARS	5	800	59	22	0.0084746	0.016949	0	0	0	free	0.36364	0	0			ARS	ARS	0.27389	2.801	1.8211	False	True
NOOIT	5	800	87	22	0	0	0	0	0	free	0.36364	0	0			NOO	NOO	0.27389	2.801	2.6227	True	False
GILET	5	800	91	22	0.0054945	0	0	0	0	free	0.36364	0	0			LET	LET	0.27389	2.801	2.2408	False	True
MESIC	5	800	62	22	0	0	0	0	0	free	0.36364	0	0			MES	MES	0.27389	2.801	2.5657	True	False
PELON	5	800	63	22	0.0079365	0.015873	0	0	0	free	0.36364	0	0			PEL	PEL	0.27389	2.801	1.8302	False	True
TABIS	5	800	53	17	0.037736	0.018868	0	0	0	free	0.47059	0	0.058824			TAB	TAB	0.35266	2.7869	2.3006	False	True
OOSES	5	800	83	24	0.03012	0.012048	0.041667	0	0.038462	dropTerminal	0.125	0.33333	0			OSES	OSES	0.29143	2.7864	3.3217	False	True
HELOS	5	800	96	26	0.083333	0.10417	0.19231	0.083333	0.071429	free	0.57692	0	0	LOS	HOLES	LOS	LOS	0.42262	2.7835	3.8056	False	True
NOSEY	5	800	69	20	0.050725	0.014493	0	0.23077	0.17857	free	0.4	0	0			NOSE	NOSE	0.29925	2.7821	2.4695	False	True
FRESH	5	800	76	20	0.019737	0	0	0.066667	0.04	free	0.4	0	0			RES	RES	0.29925	2.7821	3.3015	False	True
ACUTE	5	800	53	20	0.037736	0.018868	0	0	0.071429	free	0.4	0	0	CUT		CUTE	CUT	0.29925	2.7821	1.8856	False	True
TRAGI	5	800	84	20	0.02381	0.011905	0	0	0.08	free	0.4	0	0	RAG		RAG	RAG	0.29925	2.7821	3.2076	False	True
LORIC	5	800	80	20	0.00625	0.0125	0	0	0	free	0.4	0	0	LOR		LOR	LOR	0.29925	2.7821	3.3549	False	True
ENARM	5	800	136	33	0.0073529	0.0073529	0	0	0	free	0.21212	0	0.18182			ARM	ARM	0.18121	2.7797	3.0551	False	True
CESTI	5	800	221	53	0.0067873	0	0	0	0.025974	cellmate	0.11321	0	0.18868		CITES	EST	EST	0.11272	2.7772	2.2893	False	True
ACRID	5	800	75	19	0.0066667	0	0	0	0	free	0.42105	0	0	RID		RID	RID	0.31393	2.7726	2.2905	False	True
REDED	5	800	65	19	0.030769	0.015385	0	0	0.0625	free	0.42105	0	0			RED	RED	0.31393	2.7726	1.921	False	True
ARGAN	5	800	74	17	0.033784	0	0	0.1	0.04	free	0.47059	0	0	GAN		GAN	GAN	0.34847	2.7537	3.5315	False	True
STILB	5	800	60	13	0	0	0	0	0	free	0.61538	0	0.076923	TIL		TIL	TIL	0.45492	2.7491	3.0864	False	False
BLAIN	5	800	60	16	0.075	0.05	0	0.14286	0.10526	free	0.5	0	0			LAIN	LAIN	0.36898	2.7443	1.9901	False	True
REGIE	5	800	84	16	0.011905	0.011905	0	0	0.034483	free	0.5	0	0			REG	REG	0.36898	2.7443	3.2076	False	True
THRID	5	800	69	16	0.0072464	0	0	0	0	free	0.5	0	0	RID		RID	RID	0.36898	2.7443	2.5035	False	True
ELUTE	5	800	62	15	0.024194	0	0	0.14286	0.045455	free	0.53333	0	0			LUTE	LUTE	0.39222	2.7348	2.4093	False	True
SPAHI	5	800	55	15	0.0090909	0.018182	0	0	0	free	0.53333	0	0	SPA		SPA	SPA	0.39222	2.7348	2.9068	False	True
ABRIN	5	800	55	11	0	0	0	0	0	free	0.72727	0	0.090909	RIN		RIN	RIN	0.53394	2.7302	3.1452	False	False
STEDS	5	800	262	63	0.032443	0.019084	0.015873	0.044118	0.10976	free	0.12698	0	0			TEDS	TEDS	0.10887	2.7235	3.4775	False	True
ADEEM	5	800	60	13	0	0	0	0	0	free	0.61538	0	0	DEE		DEE	DEE	0.44944	2.7159	2.874	True	False
TRAPT	5	800	71	13	0.028169	0.014085	0	0	0.0625	free	0.61538	0	0	RAP		TRAP	RAP	0.44944	2.7159	3.8116	False	True
LAIRY	5	800	52	13	0.067308	0.076923	0	0	0.045455	free	0.61538	0	0			LAIR	LAIR	0.44944	2.7159	2.0943	False	True
FITNA	5	800	61	13	0.0081967	0.016393	0	0	0	free	0.61538	0	0	FIT	FAINT	FIT	FIT	0.44944	2.7159	2.7961	False	True
RIELS	5	800	270	65	0.035185	0.037037	0.046154	0.074074	0.034091	cellmate	0.12308	0	0.41538			RIEL	RIEL	0.13578	2.708	2.194	False	True
SAICS	5	800	74	12	0.02027	0	0	0	0.043478	free	0.66667	0	0	SAI		SAI	SAI	0.48519	2.7065	3.688	False	True
LOGIE	5	800	64	12	0.046875	0.03125	0	0.28571	0.125	free	0.66667	0	0			LOG	LOG	0.48519	2.7065	2.6588	False	True
SERAPH	6	1400	68	19	0.044118	0.058824	0.15789	0	0.038462	free	0.47368	0	0.052632	RAP	SHAPER	SERA	RAP	0.33284	2.7039	5.8017	False	True
BINAL	5	800	50	10	0	0	0	0	0	free	0.8	0	0	BIN		BIN	BIN	0.57817	2.6876	2.9294	True	False
SALAL	5	800	50	10	0	0	0	0	0	free	0.8	0	0	SAL		SAL	SAL	0.57817	2.6876	3.164	True	False
SANGH	5	800	50	10	0	0	0	0	0	free	0.8	0	0	SAN	HANGS	SANG	SAN	0.57817	2.6876	2.8592	True	False
TAPAS	5	800	53	9	0.028302	0.018868	0	0	0.066667	free	0.88889	0	0	TAP		TAP	TAP	0.64015	2.6781	3.5279	False	True
ENORM	5	800	114	32	0.004386	0	0	0	0.028571	free	0.21875	0	0.09375			NOR	NOR	0.17955	2.6708	2.6558	False	True
CESTA	5	800	270	62	0.011111	0	0	0	0.024691	cellmate	0.080645	0	0.22581		CASTE	EST	EST	0.092667	2.6707	2.4846	False	True
MAERL	5	800	109	34	0	0	0	0	0	cellmate	0.17647	0	0.35294		MARLE	MAE	MAE	0.16856	2.664	2.1788	True	False
SURAL	5	800	85	22	0.017647	0.011765	0.045455	0	0.034483	free	0.40909	0	0			SUR	SUR	0.30559	2.6603	2.6624	False	True
ENACT	5	800	143	39	0.052448	0.006993	0	0.10526	0.078947	free	0.17949	0	0			ACT	ACT	0.14548	2.6374	2.2472	False	True
RECTAL	6	1400	54	16	0.046296	0.018519	0.0625	0.071429	0.076923	free	0.375	0	0			REC	REC	0.26457	2.6301	2.166	False	True
THESES	6	1400	51	14	0.078431	0.058824	0.071429	0	0	free	0.42857	0	0		SHEETS	THE	THE	0.30165	2.6219	2.8573	False	True
ITERATES	8	2200	51	4	0	0	0	0	0	free	0.75	0	0	RATES		RATES	RATES	0.5093	2.6042	10.409	True	False
SCALA	5	800	54	16	0.055556	0.055556	0.0625	0.090909	0.11111	free	0.5625	0	0			CAL	CAL	0.41256	2.6036	2.1328	False	True
THROE	5	800	111	34	0.045045	0	0	0.10526	0.13889	free	0.20588	0	0			ROE	ROE	0.16389	2.5902	1.9114	False	True
ARENITES	8	2200	56	3	0.0089286	0	0	0	0.0625	free	1	0	0	NITE		NITES	NITE	0.67473	2.5876	10.633	False	True
SIDAS	5	800	95	23	0.010526	0	0	0	0	free	0.30435	0	0.13043			DAS	DAS	0.24185	2.5858	2.2517	False	True
LIANE	5	800	308	74	0.094156	0.14286	0.24324	0.10909	0.065217	free	0.36486	0.067568	0.081081			ANE	ANE	0.31782	2.5652	2.2246	False	True
SOPRA	5	800	98	30	0	0	0	0	0	free	0.23333	0	0			SOP	SOP	0.18303	2.5524	1.8657	False	False
APTER	5	800	179	38	0.075419	0.01676	0	0.19355	0.15254	cellmate	0.10526	0	0.71053		PRATE,TRAPE,TAPER,PATER	APT	APT	0.14441	2.5509	3.081	False	True
PRADS	5	800	56	17	0.098214	0.071429	0.11765	0.2	0.083333	free	0.58824	0	0.11765			RADS	RADS	0.4389	2.5386	2.1434	False	True
LANAI	5	800	104	28	0	0	0	0	0	free	0.25	0	0			ANA	ANA	0.19465	2.5335	2.3566	True	False
ANELE	5	800	124	28	0.0080645	0	0	0	0	free	0.25	0	0			ANE	ANE	0.19465	2.5335	2.4724	False	True
ALLIS	5	800	124	27	0	0	0	0	0	free	0.25926	0	0			LIS	LIS	0.20111	2.5241	4.6296	False	False
URIAL	5	800	70	26	0.014286	0.014286	0	0	0.04	free	0.26923	0	0			RIAL	RIAL	0.20806	2.5146	1.8462	False	True
FETAL	5	800	77	21	0.084416	0.11688	0.095238	0.055556	0.033333	free	0.47619	0	0			FET	FET	0.35237	2.5101	1.9033	False	True
LOCIS	5	800	69	22	0.0072464	0	0	0	0	free	0.31818	0	0.045455		COILS	CIS	CIS	0.24544	2.51	1.23	False	True
ETTLE	5	800	84	21	0.017857	0	0	0	0.045455	dropTerminal	0	0.42857	0					0.25682	2.507	1.6768	False	True
RERIG	5	800	88	25	0.0056818	0	0	0	0.043478	free	0.28	0	0			RIG	RIG	0.21557	2.5052	1.9993	False	True
SIENT	5	800	487	105	0.01232	0.0020534	0	0.050633	0.021898	cellmate	0.019048	0	0.24762		TINES	SIEN	SIEN	0.051271	2.5025	3.1881	False	True
ETHIC	5	800	70	24	0.0071429	0	0	0	0.055556	free	0.29167	0	0			ETH	ETH	0.22371	2.4957	2.1929	False	True
BREDE	5	800	51	16	0.0098039	0.019608	0	0	0	free	0.4375	0	0.125			RED	RED	0.33431	2.4865	1.6242	False	True
ENSEW	5	800	71	18	0	0	0	0	0	free	0.38889	0	0.055556			SEW	SEW	0.29546	2.4722	2.3916	True	False
REALM	5	800	112	22	0.040179	0.017857	0.045455	0.0625	0.11765	free	0.36364	0	0.18182		MARLE	REAL	REAL	0.28686	2.4688	3.5379	False	True
ARNAS	5	800	190	41	0.0052632	0	0	0	0.02	free	0.14634	0	0.097561			NAS	NAS	0.12933	2.4648	2.2097	False	True
PRESS	5	800	87	26	0.097701	0.10345	0.19231	0.11111	0	free	0.53846	0	0			RES	RES	0.3958	2.4594	3.6467	False	True
TOGAE	5	800	63	20	0.015873	0	0	0	0.083333	free	0.35	0	0			TOG	TOG	0.26438	2.4579	2.2552	False	True
TRIGO	5	800	61	19	0.016393	0	0	0	0	free	0.36842	0	0			TRIG	TRIG	0.27723	2.4485	1.7032	False	True
YARTO	5	800	60	19	0	0	0	0	0	free	0.36842	0	0			YAR	YAR	0.27723	2.4485	2.4047	True	False
LIEUS	5	800	78	19	0.0064103	0.012821	0	0	0	free	0.36842	0	0			LIE	LIE	0.27723	2.4485	2.8029	False	True
CHELA	5	800	61	15	0.04918	0	0	0	0.095238	free	0.46667	0	0.066667			CHE	CHE	0.35049	2.4439	2.6496	False	True
OGEES	5	800	50	18	0	0	0	0	0	free	0.38889	0	0			GEE	GEE	0.2915	2.439	1.7563	False	False
OOTID	5	800	59	18	0	0	0	0	0	free	0.38889	0	0			TID	TID	0.2915	2.439	1.855	True	False
RAPIST	6	1400	58	15	0.094828	0.086207	0.26667	0.11111	0.055556	free	0.66667	0	0.066667	RAP		RAP	RAP	0.4664	2.4372	4.7812	False	True
ISNAE	5	800	363	85	0	0	0	0	0	cellmate	0.047059	0	0.11765			NAE	NAE	0.061532	2.4312	2.038	True	False
NAPED	5	800	76	10	0.085526	0.10526	0	0.125	0.10345	free	0.7	0	0.2			NAPE	NAPE	0.5227	2.4298	2.7731	False	True
SIGLA	5	800	52	17	0	0	0	0	0	free	0.41176	0	0			SIG	SIG	0.30745	2.4296	1.9173	True	False
SPERM	5	800	58	17	0.077586	0	0	0.14286	0.125	free	0.41176	0	0			PER	PER	0.30745	2.4296	2.0874	False	True
AGAIN	5	800	54	16	0.0092593	0	0	0.083333	0.055556	free	0.4375	0	0			GAIN	GAIN	0.3254	2.4201	2.3129	False	True
HANGI	5	800	61	11	0.081967	0.11475	0.18182	0	0.047619	free	0.90909	0	0	HANG		HANG	HANG	0.65424	2.4156	2.9514	False	True
PROIN	5	800	73	22	0.068493	0.09589	0.13636	0.090909	0.028571	free	0.5	0	0.045455			PRO	PRO	0.37222	2.412	2.5034	False	True
SLISH	5	800	52	15	0.0096154	0	0	0	0.045455	free	0.46667	0	0			LIS	LIS	0.34573	2.4107	2.3083	False	True
SNARY	5	800	64	15	0.046875	0.015625	0	0.2	0.058824	free	0.46667	0	0			SNAR	SNAR	0.34573	2.4107	1.9889	False	True
MELON	5	800	51	15	0.078431	0.019608	0	0.42857	0.18182	free	0.46667	0	0			MEL	MEL	0.34573	2.4107	1.8028	False	True
RERUN	5	800	62	14	0.016129	0	0	0.0625	0.047619	free	0.5	0	0	RUN		RUN	RUN	0.36898	2.4012	2.5657	False	True
SCEND	5	800	64	14	0.0625	0.03125	0	0.083333	0.11111	free	0.5	0	0			END	END	0.36898	2.4012	1.3293	False	True
WRENS	5	800	69	14	0.028986	0.028986	0	0	0	free	0.5	0	0	REN		RENS	REN	0.36898	2.4012	3.0612	False	True
SIRIH	5	800	57	13	0	0	0	0	0	free	0.53846	0	0			SIR	SIR	0.3958	2.3918	2.3979	True	False
REINK	5	800	55	13	0	0	0	0	0	free	0.53846	0	0			REIN	REIN	0.3958	2.3918	2.5498	False	False
VAIRE	5	800	67	13	0.022388	0	0	0	0.047619	free	0.53846	0	0			AIR	AIR	0.3958	2.3918	2.6553	False	True
NEELD	5	800	66	12	0	0	0	0	0	free	0.58333	0	0			NEE	NEE	0.42709	2.3823	3.2787	True	False
MAROR	5	800	52	12	0.0096154	0.019231	0	0	0	free	0.58333	0	0	MAR		MAR	MAR	0.42709	2.3823	2.9782	False	True
MUSET	5	800	67	11	0.022388	0.029851	0	0	0	free	0.63636	0	0	MUS		MUSE	MUS	0.46406	2.3729	3.9951	False	True
FIERS	5	800	128	48	0.085938	0.03125	0.0625	0.041667	0.043478	cellmate	0.16667	0.020833	0.29167		FIRES	FIE	FIE	0.16884	2.3728	2.6779	False	True
TEINDS	6	1400	103	28	0.0048544	0	0	0.047619	0.028571	free	0.14286	0	0			TEIN	TEIN	0.1039	2.3665	2.1392	False	True
OLEOS	5	800	101	27	0	0	0	0	0	free	0.22222	0	0.18519		LOOSE	OLE	OLE	0.18849	2.3657	2.2974	True	False
LEONE	5	800	101	25	0.0049505	0.009901	0.04	0	0	free	0.32	0	0			ONE	ONE	0.24346	2.3645	3.6373	False	True
RIATA	5	800	181	40	0.0027624	0	0	0	0	free	0.15	0	0.025			RIA	RIA	0.1267	2.3559	2.3838	False	True
KETES	5	800	55	17	0.054545	0.054545	0.058824	0	0	free	0.47059	0	0.11765		SKEET	TES	TES	0.35686	2.3552	1.5414	False	True
COSIER	6	1400	66	10	0.075758	0.030303	0.2	0.33333	0.33333	free	0.7	0	0	COS		COS	COS	0.48951	2.3551	5.2422	False	True
STRUT	5	800	89	24	0.044944	0.044944	0.041667	0.066667	0.1	free	0.33333	0	0			RUT	RUT	0.25276	2.355	3.1168	False	True
ARCED	5	800	119	27	0.088235	0.10084	0.25926	0.11111	0.096774	free	0.59259	0	0.18519			ARC	ARC	0.44675	2.3532	1.7379	False	True
ESLOIN	6	1400	78	23	0	0	0	0	0	free	0.17391	0	0			LOIN	LOIN	0.12539	2.3461	2.2504	True	False
APART	5	800	69	8	0.028986	0.028986	0	0	0	free	0.875	0	0	PART		PART	PART	0.63047	2.3446	5.0164	False	True
STOIT	5	800	162	42	0.021605	0.0061728	0	0.047619	0.042553	free	0.14286	0	0			TOIT	TOIT	0.11994	2.3417	1.743	False	True
EAGRES	6	1400	65	22	0.0076923	0	0	0.1	0	cellmate	0.18182	0	0.40909			RES	RES	0.13059	2.3371	2.9144	False	True
THROES	6	1400	71	20	0.035211	0	0	0.083333	0.058824	free	0.2	0	0			ROES	ROES	0.14345	2.3338	2.2433	False	True
NIENTE	6	1400	83	19	0.0060241	0	0	0	0.05	free	0.21053	0	0			NIE	NIE	0.15073	2.3297	2.1195	False	True
SEDILE	6	1400	68	19	0.044118	0	0	0.058824	0.15789	free	0.21053	0	0			SED	SED	0.15073	2.3297	1.8327	False	True
THALIS	6	1400	58	18	0	0	0	0	0	free	0.22222	0	0			LIS	LIS	0.15883	2.3256	3.1816	False	False
SADHE	5	800	81	26	0	0	0	0	0	free	0.23077	0	0.15385		SHADE,HEADS	SAD	SAD	0.19222	2.3231	2.378	True	False
TIRLED	6	1400	58	17	0.0086207	0	0	0	0.043478	free	0.23529	0	0			LED	LED	0.16787	2.3216	0.87221	False	True
SDEINS	6	1400	76	17	0.019737	0	0	0.071429	0	free	0.23529	0	0.058824		SNIDES	DEI	DEI	0.16784	2.321	1.703	False	True
ENTRIES	7	1800	76	18	0.019737	0	0	0.11765	0.15	free	0.16667	0	0			TRIES	TRIES	0.12328	2.3209	3.2483	False	True
ILLEST	6	1400	69	16	0.057971	0	0	0.26667	0.045455	free	0.25	0	0			LEST	LEST	0.17805	2.3175	3.6	False	True
ENACTS	6	1400	64	16	0.070312	0	0	0.125	0.055556	free	0.25	0	0			ACTS	ACTS	0.17805	2.3175	1.4212	False	True
CERIAS	6	1400	71	15	0	0	0	0	0	free	0.26667	0	0			RIA	RIA	0.18959	2.3134	2.1076	True	False
TOEIER	6	1400	65	15	0	0	0	0	0	free	0.26667	0	0			TOE	TOE	0.18959	2.3134	1.9659	False	False
ERNING	6	1400	53	14	0.04717	0	0	0.14286	0.058824	free	0.28571	0	0			ERN	ERN	0.20277	2.3093	1.5717	False	True
NASIAL	6	1400	53	14	0	0	0	0	0	free	0.28571	0	0			NAS	NAS	0.20277	2.3093	2.3616	True	False
ETHALS	6	1400	63	14	0.0079365	0	0	0.071429	0	free	0.28571	0	0.071429			ETH	ETH	0.20272	2.3088	1.4193	False	True
IDLEST	6	1400	87	14	0.028736	0	0	0.11765	0.10714	cellmate	0.28571	0	0.35714			LEST	LEST	0.20253	2.3066	5.6543	False	True
STROAM	6	1400	57	13	0	0	0	0	0	free	0.30769	0	0			ROAM	ROAM	0.21798	2.3052	1.2788	True	False
INTRON	6	1400	50	13	0.01	0	0	0	0	free	0.30769	0	0			TRON	TRON	0.21798	2.3052	1.9511	False	True
INCEST	6	1400	52	13	0.028846	0	0	0	0	free	0.30769	0	0			EST	EST	0.21798	2.3052	0.8663	False	True
ARIEL	5	800	282	61	0.030142	0.035461	0	0.073171	0.054945	cellmate	0.065574	0	0.21311		RAILE	RIEL	RIEL	0.081252	2.304	0.88283	False	True
ANDRO	5	800	122	38	0.0040984	0	0	0	0.030303	free	0.15789	0	0			AND	AND	0.13043	2.3039	2.1551	False	True
INERT	5	800	608	139	0.071546	0.083882	0.035971	0.066038	0.10884	cellmate	0	0.028777	0.4964		INTER,NITER			0.071615	2.303	0.012501	False	True
ROARIE	6	1400	65	12	0.038462	0.030769	0	0.18182	0.05	free	0.33333	0	0			ROAR	ROAR	0.23573	2.3012	2.6601	False	True
DEASIL	6	1400	85	12	0.0058824	0	0	0	0	free	0.33333	0	0.083333	EAS	SAILED	EAS	EAS	0.23568	2.3006	5.2443	False	True
AURAS	5	800	75	18	0.013333	0.026667	0.055556	0	0	free	0.44444	0	0	RAS		RAS	RAS	0.33024	2.2983	2.6057	False	True
SACRED	6	1400	52	10	0.0096154	0	0	0	0.0625	free	0.4	0	0.2		SCARED	ACRED	ACRED	0.28174	2.2919	3.4467	False	True
ENEMA	5	800	90	22	0.0055556	0	0	0	0	free	0.27273	0	0.18182		MEANE	ENE	ENE	0.22347	2.2853	1.6885	False	True
AARTIS	6	1400	58	8	0	0	0	0	0	free	0.5	0	0			ART	ART	0.35109	2.2848	2.2307	True	False
SESELI	6	1400	62	7	0	0	0	0	0	free	0.57143	0	0			SEL	SEL	0.40053	2.2807	3.4572	True	False
NISEIS	6	1400	63	7	0	0	0	0	0	free	0.57143	0	0			SEI	SEI	0.40053	2.2807	3.8658	True	False
MIDST	5	800	52	16	0.048077	0.019231	0.0625	0.11111	0.055556	free	0.5	0	0			MID	MID	0.36898	2.2794	1.8833	False	True
LEIRED	6	1400	76	6	0.019737	0.013158	0	0.076923	0	free	0.66667	0	0			RED	RED	0.46644	2.2767	4.2257	False	True
AMIAS	5	800	82	15	0.030488	0.02439	0.066667	0	0.068966	free	0.53333	0	0			AMI	AMI	0.39222	2.27	1.7614	False	True
PHOTS	5	800	58	14	0.077586	0.086207	0.071429	0	0.052632	free	0.57143	0	0			HOTS	HOTS	0.41878	2.2605	2.1602	False	True
NEIST	5	800	571	116	0.0052539	0.0017513	0	0.030612	0.0061728	cellmate	0	0	0.30172		TINES			0.041848	2.2565	2.7335	False	True
ARISTAE	7	1800	60	13	0	0	0	0	0	free	0.23077	0	0			ARIS	ARIS	0.1657	2.2529	3.2025	True	False
MACRO	5	800	51	13	0.039216	0.019608	0.076923	0.33333	0.14286	free	0.61538	0	0	MAC		MAC	MAC	0.44944	2.2511	2.5067	False	True
SIELD	5	800	175	42	0.0057143	0	0	0.054054	0	cellmate	0.11905	0	0.16667			ELD	ELD	0.11523	2.2496	2.1284	False	True
LIANA	5	800	108	32	0.0092593	0.0092593	0	0.058824	0	free	0.1875	0	0			ANA	ANA	0.15107	2.2472	2.2456	False	True
STOEP	5	800	123	31	0.012195	0	0	0.13636	0.046512	cellmate	0.16129	0	0.32258		TOPES,STOPE	TOE	TOE	0.1558	2.2452	2.7058	False	True
MESES	5	800	82	19	0.04878	0.02439	0.10526	0	0.08	free	0.47368	0	0.10526			MES	MES	0.35814	2.2334	2.81	False	True
STEDD	5	800	97	30	0.015464	0.020619	0	0	0	free	0.2	0	0			TED	TED	0.15979	2.2283	1.8738	False	True
SAPOR	5	800	98	30	0.005102	0	0	0	0.032258	free	0.2	0	0			SAP	SAP	0.15979	2.2283	2.1003	False	True
