word	len	pts	n	nCur	fieldRate	myRate	myRateCur	strongRate	topQRate	reachClass	share_freeCur	share_dropTerminalCur	share_cellmateCur	hookStem	cellmateOf	observedHost	family	qCur	gainPerGameCur	gainPerGameAll	dead	everAccepted
REIRD	5	800	187	57	0	0	0	0	0	cellmate	0.12281	0	0.22807			REI	REI	0.1009	1.6059	2.3785	True	False
LEVIN	5	800	55	19	0.063636	0.072727	0.052632	0	0.055556	free	0.47368	0	0		LIVEN	LEV	LEV	0.35486	1.6035	1.1792	False	True
CENTAL	6	1400	65	26	0.030769	0.030769	0	0.083333	0.058824	free	0.15385	0	0			CENT	CENT	0.12595	1.6002	2.1909	False	True
RAMUS	5	800	55	17	0.045455	0.036364	0.058824	0	0	free	0.52941	0	0.058824			RAM	RAM	0.39547	1.598	1.8052	False	True
ASHLER	6	1400	63	26	0	0	0	0	0	free	0.15385	0	0.11538			ASH	ASH	0.12558	1.5955	1.934	False	False
GLIME	5	800	53	16	0.084906	0.056604	0.0625	0.090909	0.21429	free	0.5625	0	0	LIME		LIME	LIME	0.41931	1.5941	1.5859	False	True
PYRES	5	800	51	16	0.058824	0.058824	0.0625	0.125	0.125	free	0.5625	0	0	RES		RES	RES	0.41931	1.5941	1.6482	False	True
REISHI	6	1400	56	25	0	0	0	0	0	free	0.16	0	0			REI	REI	0.1304	1.593	1.3602	True	False
SUENT	5	800	159	54	0.0031447	0	0	0	0	free	0.12963	0	0.055556			SUE	SUE	0.10536	1.5886	1.5745	False	True
STAUN	5	800	154	50	0.045455	0.058442	0	0	0.026316	free	0.14	0	0.12			TAU	TAU	0.11307	1.5786	1.7952	False	True
GREINS	6	1400	108	24	0.027778	0.037037	0	0.041667	0.052632	cellmate	0.16667	0	0.20833		SINGER	REINS	REINS	0.13455	1.578	2.7569	False	True
LANCET	6	1400	62	30	0.072581	0.096774	0.1	0.18182	0.13333	free	0.26667	0	0			LANCE	LANCE	0.20753	1.5763	0.89233	False	True
FREITS	6	1400	64	23	0.0078125	0	0	0	0	free	0.17391	0	0.13043			REI	REI	0.14004	1.5739	1.8247	False	True
FETAL	5	800	96	34	0.036458	0.041667	0.058824	0	0.086957	free	0.29412	0	0			FET	FET	0.22456	1.5735	2.0538	False	True
CIONS	5	800	134	48	0.014925	0	0	0.052632	0.023256	free	0.14583	0	0.125			IONS	IONS	0.11731	1.5724	1.6146	False	True
DERROS	6	1400	63	22	0.0079365	0	0	0.090909	0.045455	free	0.18182	0	0			ERR	ERR	0.14618	1.5715	1.04	False	True
ACMES	5	800	72	30	0.013889	0.027778	0.066667	0	0	cellmate	0.33333	0	0.36667		MACES,CAMES	MES	MES	0.25406	1.5698	1.2494	False	True
SUETS	5	800	133	48	0.026316	0.0075188	0	0	0.03125	free	0.14583	0	0			SUE	SUE	0.11696	1.5676	1.5848	False	True
SEGNI	5	800	317	105	0	0	0	0	0	cellmate	0.057143	0	0.28571		SINGE	SEG	SEG	0.053411	1.566	2.3902	False	False
ISSEI	5	800	149	47	0	0	0	0	0	free	0.14894	0	0			SEI	SEI	0.11921	1.5645	1.9462	True	False
HOING	5	800	85	31	0.064706	0.023529	0.064516	0.125	0.066667	free	0.32258	0	0			HOI	HOI	0.24521	1.5642	1.5779	False	True
LAERS	5	800	617	173	0.032415	0.016207	0.0057803	0.1	0.06	cellmate	0.034682	0	0.62428		LARES,LEARS,LASER	LAER	LAER	0.038077	1.5601	2.3914	False	True
ETHNE	5	800	130	45	0	0	0	0	0	free	0.15556	0	0			ETH	ETH	0.12401	1.5583	1.6061	True	False
ELANCE	6	1400	51	20	0	0	0	0	0	free	0.2	0	0			LANCE	LANCE	0.15932	1.5571	1.573	False	False
CRUES	5	800	76	26	0.072368	0.052632	0.076923	0.14286	0.21053	free	0.38462	0	0.19231			RUES	RUES	0.29078	1.5526	1.2657	False	True
SEGNO	5	800	182	67	0.0027473	0.0054945	0.014925	0	0	free	0.1194	0	0			SEG	SEG	0.097777	1.55	1.6331	False	True
ODEONS	6	1400	55	19	0	0	0	0	0	free	0.21053	0	0			ODE	ODE	0.16693	1.5499	1.2459	True	False
MEINT	5	800	184	66	0.021739	0.016304	0.015152	0.09375	0.031746	free	0.12121	0	0			MEIN	MEIN	0.09909	1.5469	1.1367	False	True
OLEINE	6	1400	77	18	0	0	0	0	0	free	0.22222	0	0			LEI	LEI	0.17539	1.5427	1.9684	True	False
ERIACH	6	1400	59	18	0	0	0	0	0	free	0.22222	0	0			ACH	ACH	0.17539	1.5427	2.5997	True	False
UNRID	5	800	67	23	0.029851	0.059701	0.086957	0	0	free	0.43478	0	0			RID	RID	0.32663	1.5393	1.5111	False	True
RIBES	5	800	75	22	0.086667	0.066667	0.090909	0.11111	0.16	free	0.45455	0	0.090909			RIB	RIB	0.34123	1.5378	2.2031	False	True
TREFA	5	800	91	37	0.0054945	0.010989	0	0	0	free	0.18919	0	0.13514			REF	REF	0.1488	1.5374	0.83981	False	True
HERALD	6	1400	54	17	0.027778	0.018519	0	0	0	free	0.23529	0	0			HER	HER	0.18484	1.5355	1.4248	False	True
CRIAS	5	800	151	62	0.02649	0.013245	0.016129	0	0.025	free	0.12903	0	0			RIAS	RIAS	0.10476	1.5345	1.6425	False	True
HAUSE	5	800	79	37	0.063291	0.037975	0	0.076923	0.1	free	0.18919	0	0			USE	USE	0.14842	1.5334	0.35591	False	True
RERIG	5	800	84	30	0.017857	0.035714	0.033333	0	0	free	0.26667	0.033333	0			RIG	RIG	0.21579	1.5284	1.0677	False	True
SOPRA	5	800	100	35	0.005	0.01	0	0	0	free	0.2	0	0			SOP	SOP	0.15626	1.5272	1.8736	False	True
MITIS	5	800	87	32	0.017241	0.022989	0	0	0	free	0.21875	0	0			TIS	TIS	0.16987	1.5179	1.7079	False	True
RUEDA	5	800	98	32	0	0	0	0	0	free	0.21875	0	0			RUE	RUE	0.16987	1.5179	1.189	True	False
PIANI	5	800	68	30	0.0073529	0	0	0	0	free	0.23333	0	0			PIA	PIA	0.18045	1.5116	0.70963	False	True
OBESE	5	800	62	29	0	0	0	0	0	free	0.24138	0	0			BES	BES	0.18629	1.5085	1.3463	True	False
HERMS	5	800	90	36	0.088889	0.055556	0.083333	0.23077	0.16667	free	0.30556	0	0			HER	HER	0.23286	1.5031	1.3167	False	True
HORAH	5	800	77	27	0.0064935	0	0	0	0	free	0.25926	0	0			HORA	HORA	0.19926	1.5023	1.1683	False	True
NIEFS	5	800	66	26	0	0	0	0	0	free	0.26923	0	0.11538		FINES	NIE	NIE	0.20683	1.5016	0.96697	False	False
LYTES	5	800	71	26	0.0070423	0	0	0	0.047619	free	0.26923	0	0			TES	TES	0.2065	1.4992	1.4837	False	True
RAYNE	5	800	72	24	0.0069444	0	0	0	0.055556	free	0.29167	0	0			RAY	RAY	0.22278	1.493	1.4852	False	True
ENOWS	5	800	66	23	0	0	0	0	0	free	0.30435	0	0.043478			NOWS	NOWS	0.23211	1.4907	1.2222	False	False
DIPSO	5	800	63	23	0	0	0	0	0	free	0.30435	0	0			DIPS	DIPS	0.23198	1.4899	1.4758	True	False
RORID	5	800	66	23	0	0	0	0	0	free	0.30435	0	0			RID	RID	0.23198	1.4899	1.8643	True	False
AISLE	5	800	331	112	0.013595	0.0060423	0.0089286	0.017241	0.021505	free	0.0625	0	0			AIS	AIS	0.056485	1.4873	1.6272	False	True
UNLED	5	800	55	22	0	0	0	0	0	free	0.31818	0	0			LED	LED	0.24202	1.4868	0.8896	True	False
MICAS	5	800	58	22	0.043103	0.017241	0	0.1875	0.055556	free	0.31818	0	0			MIC	MIC	0.24202	1.4868	1.1896	False	True
LYART	5	800	59	22	0	0	0	0	0	free	0.31818	0	0			ART	ART	0.24202	1.4868	1.4076	True	False
CREPT	5	800	68	22	0.022059	0.014706	0	0	0.045455	free	0.31818	0	0			REP	REP	0.24202	1.4868	1.585	False	True
SERRY	5	800	59	21	0.067797	0.084746	0	0	0	free	0.33333	0	0			SERR	SERR	0.25302	1.4837	1.1576	False	True
ALLEY	5	800	57	20	0.017544	0	0	0	0	free	0.35	0	0			ALL	ALL	0.26511	1.4806	1.7269	False	True
INRUN	5	800	56	20	0	0	0	0	0	free	0.35	0	0			RUN	RUN	0.26511	1.4806	1.3404	True	False
LEVIS	5	800	66	19	0.022727	0	0	0	0.05	free	0.36842	0	0.15789		LIVES	LEV	LEV	0.27893	1.4798	1.5456	False	True
DIDOS	5	800	50	19	0.01	0	0	0	0.041667	free	0.36842	0	0			DOS	DOS	0.27848	1.4774	1.72	False	True
EPODE	5	800	56	19	0.0089286	0.017857	0	0	0	free	0.36842	0	0			POD	POD	0.27848	1.4774	2.0872	False	True
UMRAS	5	800	50	19	0	0	0	0	0	free	0.36842	0	0	RAS		RAS	RAS	0.27848	1.4774	1.5918	True	False
METIF	5	800	50	19	0	0	0	0	0	free	0.36842	0	0			MET	MET	0.27848	1.4774	1.206	True	False
PERCS	5	800	71	17	0.021127	0.014085	0	0	0	free	0.41176	0	0			PER	PER	0.30993	1.4712	1.9092	False	True
OMASA	5	800	57	17	0	0	0	0	0	free	0.41176	0	0	MAS		MAS	MAS	0.30993	1.4712	1.6627	True	False
RIOTED	6	1400	78	27	0.070513	0.038462	0.037037	0	0.1	free	0.18519	0	0.037037			RIOT	RIOT	0.14849	1.4705	1.057	False	True
HERLS	5	800	139	50	0.039568	0.05036	0.08	0.043478	0.060606	free	0.24	0	0			HER	HER	0.18529	1.47	2.2803	False	True
KARTS	5	800	70	24	0.078571	0.042857	0.125	0.2	0.10714	free	0.45833	0	0.16667			ARTS	ARTS	0.3442	1.469	1.5409	False	True
CHIAO	5	800	50	16	0	0	0	0	0	free	0.4375	0	0			CHI	CHI	0.32861	1.4681	1.463	True	False
PERCE	5	800	54	15	0.027778	0.018519	0	0	0.071429	free	0.46667	0	0.13333			PER	PER	0.35015	1.4666	1.5722	False	True
STOIT	5	800	214	74	0.035047	0.023364	0.013514	0.05	0.075472	free	0.094595	0.013514	0			TOIT	TOIT	0.084294	1.4626	1.7256	False	True
SPRAD	5	800	66	14	0.022727	0.015152	0	0	0	free	0.5	0	0			RAD	RAD	0.37396	1.4619	1.4547	False	True
BREID	5	800	87	32	0.017241	0.011494	0.03125	0	0	free	0.25	0	0.1875			REI	REI	0.19308	1.446	1.2857	False	True
NEROLIS	7	1800	52	24	0	0	0	0	0	free	0.125	0	0			LIS	LIS	0.095642	1.4421	2.5932	True	False
SPELT	5	800	96	26	0.088542	0.0625	0.076923	0.1875	0.11538	free	0.34615	0.038462	0			PELT	PELT	0.27518	1.4394	2.6131	False	True
FERAL	5	800	104	39	0.057692	0.038462	0.10256	0.11111	0.033333	free	0.30769	0	0.051282			FER	FER	0.23456	1.4374	1.8061	False	True
SNODS	5	800	96	38	0.067708	0.083333	0.10526	0.05	0.13333	free	0.31579	0	0			SNOD	SNOD	0.24029	1.4327	1.6353	False	True
CREPS	5	800	94	28	0.048128	0.031915	0.035714	0.045455	0.10345	free	0.28571	0	0			REP	REP	0.21846	1.4288	2.0118	False	True
ATTIC	5	800	77	27	0.019481	0.012987	0.037037	0	0	free	0.2963	0	0			TIC	TIC	0.22614	1.4257	2.301	False	True
AEONS	5	800	302	90	0.0099338	0.0099338	0.011111	0.019608	0.012195	free	0.077778	0	0			ONS	ONS	0.067572	1.4189	1.0602	False	True
OORIEST	7	1800	51	21	0.0098039	0	0	0.2	0.125	free	0.14286	0.047619	0.047619			EST	EST	0.10735	1.4163	1.1934	False	True
PIASTRE	7	1800	55	20	0	0	0	0	0	free	0.15	0	0.1			PIAS	PIAS	0.1123	1.4111	1.613	False	False
ARIELS	6	1400	163	52	0.0030675	0	0	0	0.023256	cellmate	0.057692	0	0.30769		SAILER,RAILES	RIELS	RIELS	0.055434	1.4086	1.1384	False	True
NABIS	5	800	58	19	0.0086207	0.017241	0.052632	0	0	free	0.42105	0	0.10526			BIS	BIS	0.31697	1.4024	1.7687	False	True
RUING	5	800	69	24	0.028986	0.043478	0.041667	0	0	free	0.29167	0.083333	0			RUIN	RUIN	0.25065	1.4005	1.1468	False	True
LOGIA	5	800	52	18	0.0096154	0.019231	0.055556	0	0	free	0.44444	0	0			LOG	LOG	0.33365	1.3977	1.1194	False	True
ARGAL	5	800	58	17	0.0086207	0.017241	0.058824	0	0	free	0.47059	0	0			GAL	GAL	0.35262	1.3946	1.4466	False	True
LIGNES	6	1400	60	16	0.0083333	0.016667	0.0625	0	0	free	0.3125	0	0			LIG	LIG	0.24067	1.393	1.4375	False	True
CURSI	5	800	62	25	0.080645	0.064516	0.16	0.2	0.11765	free	0.48	0	0	CUR		CURS	CUR	0.35945	1.3923	2.0845	False	True
GERNE	5	800	106	40	0.023585	0.037736	0.05	0	0	free	0.225	0	0.05			GER	GER	0.17455	1.3911	1.6793	False	True
ARLED	5	800	246	79	0.079268	0.10976	0.27848	0.027027	0.076923	free	0.44304	0.025316	0.088608			ARLE	ARLE	0.34134	1.3867	2.1808	False	True
DEISM	5	800	154	53	0	0	0	0	0	free	0.11321	0	0.056604			DEI	DEI	0.093443	1.3829	1.1182	False	False
TOWIE	5	800	51	13	0.068627	0.058824	0.076923	0.11111	0.14286	free	0.61538	0	0			TOW	TOW	0.45769	1.3822	1.1983	False	True
NENES	5	800	183	60	0.043716	0.027322	0.05	0.029412	0.068966	free	0.16667	0	0			ENES	ENES	0.13207	1.3751	1.0871	False	True
SNARIER	7	1800	64	11	0	0	0	0	0	free	0.27273	0	0			SNAR	SNAR	0.19895	1.3749	1.3589	True	False
NEGRO	5	800	133	50	0	0	0	0	0	free	0.12	0	0.08		GONER	NEG	NEG	0.098438	1.3744	0.71272	True	False
LIGNE	5	800	123	34	0.020325	0.02439	0.058824	0.052632	0.043478	free	0.26471	0	0			LIG	LIG	0.20322	1.3709	1.9129	False	True
CENOTE	6	1400	60	12	0.016667	0.033333	0.083333	0	0	free	0.41667	0	0			NOTE	NOTE	0.31599	1.3643	2.6282	False	True
OMERS	5	800	218	64	0.0068807	0	0	0	0.017241	cellmate	0.03125	0.125	0.21875		MORSE,MORES	ERS	ERS	0.076236	1.3624	1.3095	False	True
YENTA	5	800	118	46	0.0042373	0	0	0	0	free	0.13043	0	0			YEN	YEN	0.10578	1.3587	0.69466	False	True
DROME	5	800	90	27	0.077778	0.055556	0.074074	0.052632	0.066667	free	0.33333	0	0.037037			ROM	ROM	0.25312	1.3499	2.4746	False	True
LIANA	5	800	129	42	0	0	0	0	0	free	0.14286	0	0			ANA	ANA	0.1148	1.3463	1.1553	False	False
VIERS	5	800	77	25	0.064935	0.090909	0.08	0	0.074074	free	0.36	0	0.08		RIVES	VIE	VIE	0.2726	1.3445	1.1288	False	True
TOLANS	6	1400	88	27	0.068182	0.068182	0.074074	0.0625	0.125	free	0.22222	0	0.037037			TOLA	TOLA	0.17527	1.3352	1.734	False	True
HEMIN	5	800	95	38	0.036842	0.031579	0	0	0	free	0.15789	0	0			HEM	HEM	0.12571	1.3339	1.563	False	True
ERSES	5	800	389	111	0.0089974	0.012853	0.045045	0	0	cellmate	0.072072	0.072072	0.16216			ERS	ERS	0.087996	1.3313	1.7869	False	True
FIRNS	5	800	56	21	0.098214	0.089286	0.095238	0	0.11765	free	0.42857	0	0			FIR	FIR	0.32213	1.3304	1.3475	False	True
DRAFT	5	800	56	19	0.071429	0.053571	0.10526	0.2	0.14286	free	0.47368	0	0			RAFT	RAFT	0.35486	1.3242	1.396	False	True
PECAN	5	800	61	19	0.081967	0.04918	0.10526	0.26667	0.22727	free	0.47368	0	0	CAN		CAN	CAN	0.35486	1.3242	2.0436	False	True
ODEON	5	800	104	34	0	0	0	0	0	free	0.17647	0	0			ODE	ODE	0.13919	1.3214	0.9379	True	False
SIGLA	5	800	80	32	0	0	0	0	0	free	0.1875	0	0			SIG	SIG	0.14719	1.3152	1.107	True	False
DISME	5	800	96	29	0	0	0	0	0	free	0.2069	0	0.17241			DIS	DIS	0.16176	1.3099	2.3465	False	False
DREGS	5	800	88	30	0.017045	0	0	0.0625	0.071429	free	0.2	0	0			REGS	REGS	0.15626	1.309	1.3077	False	True
OSSEIN	6	1400	96	35	0	0	0	0	0	free	0.085714	0	0.057143			SEI	SEI	0.076501	1.3084	1.673	False	False
ENSUE	5	800	100	29	0.02	0.02	0	0	0.035714	free	0.2069	0	0			SUE	SUE	0.16127	1.3059	1.5925	False	True
ODISM	5	800	67	28	0	0	0	0	0	free	0.21429	0	0			DIS	DIS	0.16663	1.3028	1.2227	True	False
ARDEB	5	800	89	25	0.011236	0	0	0	0.041667	cellmate	0.24	0	0.32		BARED	DEB	DEB	0.1862	1.2998	1.4443	False	True
ANION	5	800	182	68	0.049451	0.065934	0.10294	0.03125	0.065217	free	0.22059	0	0			ANI	ANI	0.1712	1.2961	1.5586	False	True
INDEW	5	800	57	25	0	0	0	0	0	free	0.24	0	0.08			DEW	DEW	0.18552	1.2951	0.82857	True	False
THAGI	5	800	53	25	0	0	0	0	0	free	0.24	0	0			HAG	HAG	0.18529	1.2935	1.0804	True	False
DENCH	5	800	64	25	0.023438	0.03125	0	0	0	free	0.24	0	0			DEN	DEN	0.18529	1.2935	1.2997	False	True
ADEPT	5	800	71	23	0.0070423	0	0	0	0	free	0.26087	0	0.26087		TAPED,PATED	DEP	DEP	0.20118	1.292	1.231	False	True
SHEAF	5	800	54	24	0.0092593	0	0	0.1	0	free	0.25	0	0			SHEA	SHEA	0.19255	1.2904	1.2099	False	True
OCTET	5	800	84	24	0	0	0	0	0	free	0.25	0	0			TET	TET	0.19255	1.2904	2.0749	False	False
DARNEST	7	1800	66	20	0.083333	0.075758	0.15	0.11111	0.14286	free	0.35	0	0.05			DARN	DARN	0.25257	1.2888	3.1493	False	True
AROBA	5	800	60	23	0	0	0	0	0	free	0.26087	0	0			ROB	ROB	0.20043	1.2873	0.89453	True	False
CENTU	5	800	63	23	0.02381	0	0	0	0.037037	free	0.26087	0	0			CENT	CENT	0.20043	1.2873	1.6043	False	True
ELDEST	6	1400	57	20	0.04386	0.052632	0.1	0.22222	0.090909	free	0.3	0	0			ELD	ELD	0.23163	1.2865	1.7941	False	True
PIANS	5	800	122	43	0.057377	0.016393	0.023256	0.045455	0.083333	cellmate	0.16279	0	0.30233		PAINS	PIA	PIA	0.13012	1.2831	1.1724	False	True
GRIST	5	800	138	45	0.057971	0.021739	0.022222	0.16	0.125	free	0.15556	0	0.11111			GRIS	GRIS	0.12433	1.283	0.83881	False	True
AVISE	5	800	62	21	0.056452	0.048387	0	0	0.071429	free	0.28571	0	0			VISE	VISE	0.21846	1.281	1.046	False	True
SERFS	5	800	65	21	0	0	0	0	0	free	0.28571	0	0			SER	SER	0.21846	1.281	1.6063	False	False
UNDOES	6	1400	51	19	0.058824	0.058824	0.10526	0	0.083333	free	0.31579	0	0			DOES	DOES	0.24305	1.2793	1.3322	False	True
BREIS	5	800	138	52	0.032609	0.043478	0.076923	0.034483	0.026316	free	0.21154	0	0.096154			REI	REI	0.16491	1.2776	1.7283	False	True
NAOSES	6	1400	82	30	0	0	0	0	0	free	0.1	0	0			OSES	OSES	0.087014	1.2756	0.74716	True	False
DEIDS	5	800	127	43	0.015748	0.023622	0.023256	0	0.027027	free	0.16279	0	0.069767			DEI	DEI	0.12946	1.2752	1.0817	False	True
TRIODE	6	1400	73	30	0	0	0	0	0	free	0.1	0	0.033333			ODE	ODE	0.086907	1.274	0.72615	False	False
PADRI	5	800	60	18	0	0	0	0	0	free	0.33333	0	0.055556			PAD	PAD	0.25318	1.2725	1.6019	False	False
ENURN	5	800	55	18	0	0	0	0	0	free	0.33333	0	0			NUR	NUR	0.25302	1.2717	1.1466	True	False
MICRO	5	800	55	18	0.018182	0	0	0	0.058824	free	0.33333	0	0			MIC	MIC	0.25302	1.2717	1.2752	False	True
LILAC	5	800	54	17	0	0	0	0	0	free	0.35294	0	0			LAC	LAC	0.26725	1.2686	1.0814	True	False
MAARS	5	800	55	16	0.018182	0.018182	0	0	0.066667	free	0.375	0	0			ARS	ARS	0.28325	1.2655	1.1234	False	True
ESLOIN	6	1400	90	28	0	0	0	0	0	free	0.10714	0	0			LOIN	LOIN	0.092179	1.2612	1.998	True	False
STEILS	6	1400	128	36	0.09375	0.070312	0.083333	0.14815	0.17241	free	0.19444	0	0.16667			STEIL	STEIL	0.15477	1.2567	1.3543	False	True
RIELS	5	800	339	116	0.041298	0.023599	0.017241	0.060606	0.095238	cellmate	0.060345	0	0.35345			RIEL	RIEL	0.055928	1.2531	1.0725	False	True
SMIRS	5	800	77	20	0.038961	0.064935	0.15	0	0	free	0.5	0	0			MIR	MIR	0.37396	1.2507	1.818	False	True
RUERS	5	800	109	32	0.050459	0.045872	0.03125	0.035714	0.0625	free	0.21875	0	0.09375			RUE	RUE	0.17014	1.241	1.0794	False	True
SEMINA	6	1400	95	26	0.031579	0.010526	0	0.058824	0	cellmate	0.11538	0	0.26923			MINA	MINA	0.097274	1.2359	1.5098	False	True
THEINE	6	1400	70	24	0	0	0	0	0	free	0.125	0	0			THE	THE	0.10509	1.2325	0.94393	False	False
LOCIES	6	1400	55	24	0.018182	0.018182	0	0	0	free	0.125	0	0.125			LOCI	LOCI	0.10469	1.2278	0.75129	False	True
NIRLED	6	1400	71	23	0	0	0	0	0	free	0.13043	0	0			LED	LED	0.10902	1.2253	1.2824	True	False
CEDARS	6	1400	63	23	0.039683	0.047619	0	0.14286	0.035714	free	0.13043	0	0			ARS	ARS	0.10902	1.2253	0.91029	False	True
NARIAL	6	1400	62	23	0	0	0	0	0	free	0.13043	0	0			RIAL	RIAL	0.10902	1.2253	1.0378	True	False
RIATA	5	800	209	67	0	0	0	0	0	free	0.074627	0	0			RIA	RIA	0.065285	1.2214	1.6197	False	False
YEADS	5	800	65	26	0.053846	0.015385	0.038462	0	0.052632	free	0.26923	0	0			YEA	YEA	0.2065	1.22	0.81115	False	True
ASTERTS	7	1800	73	17	0.075342	0.09589	0.058824	0	0.058824	free	0.23529	0	0		STATERS	ASTER	ASTER	0.17277	1.217	1.5067	False	True
AFROS	5	800	50	24	0.01	0.02	0.041667	0	0	free	0.29167	0	0.041667			FRO	FRO	0.2229	1.2145	0.86063	False	True
GERLE	5	800	65	24	0.0076923	0.015385	0.041667	0	0	free	0.29167	0	0			GER	GER	0.22278	1.2138	1.1322	False	True
REIRDS	6	1400	66	22	0	0	0	0	0	free	0.13636	0	0.13636			REI	REI	0.11287	1.2134	1.4916	True	False
NEONS	5	800	177	61	0.016949	0.0056497	0	0.041667	0.036364	cellmate	0.081967	0	0.18033			ONS	ONS	0.071125	1.2115	0.80287	False	True
HALONS	6	1400	51	21	0.04902	0	0	0.3	0.10526	free	0.14286	0	0			HALO	HALO	0.118	1.2109	0.78857	False	True
PLOAT	5	800	62	26	0.072581	0.096774	0.19231	0	0.15385	free	0.46154	0.038462	0			OAT	OAT	0.35891	1.2096	1.6157	False	True
BREAM	5	800	59	20	0.09322	0.016949	0.05	0	0.18182	free	0.35	0	0			REAM	REAM	0.26511	1.2013	1.4478	False	True
SERVE	5	800	68	19	0.051471	0.058824	0.052632	0	0.045455	free	0.36842	0	0.15789			SER	SER	0.27893	1.2006	1.3213	False	True
GOELS	5	800	64	19	0.023438	0.03125	0.052632	0	0	free	0.36842	0	0.052632			GOE	GOE	0.27863	1.199	1.4295	False	True
MONIC	5	800	62	19	0.040323	0.048387	0.052632	0	0.086957	free	0.36842	0	0	MON		MON	MON	0.27848	1.1982	2.3016	False	True
MESES	5	800	85	26	0.076471	0.070588	0.15385	0	0	free	0.42308	0	0.11538			MES	MES	0.31847	1.1952	2.1246	False	True
ELANS	5	800	385	118	0.012987	0.012987	0.025424	0.029412	0.018692	cellmate	0.067797	0	0.40678			ANS	ANS	0.061487	1.1883	1.2633	False	True
INTUSE	6	1400	55	18	0	0	0	0	0	free	0.16667	0	0.055556			USE	USE	0.13504	1.1878	0.46102	False	False
FREIT	5	800	123	55	0.004065	0	0	0	0	free	0.090909	0	0.072727			REI	REI	0.077308	1.1873	1.3434	False	True
SCENAS	6	1400	62	17	0.016129	0	0	0	0	free	0.17647	0	0			NAS	NAS	0.14231	1.1822	1.486	False	True
ORBED	5	800	59	20	0.0084746	0.016949	0	0	0	free	0.25	0.05	0.25			BED	BED	0.20998	1.1727	1.3515	False	True
SECTS	5	800	122	35	0.061475	0.04918	0.057143	0	0.14706	free	0.22857	0	0			SECT	SECT	0.177	1.1713	0.9384	False	True
ORGIES	6	1400	57	15	0.017544	0	0	0	0	free	0.2	0	0			GIES	GIES	0.15932	1.1678	1.6987	False	True
LEONES	6	1400	60	15	0	0	0	0	0	free	0.2	0	0			ONES	ONES	0.15932	1.1678	1.1452	False	False
SORNER	6	1400	115	41	0.073913	0.078261	0.097561	0.08	0.066667	free	0.19512	0	0			SORN	SORN	0.1558	1.1667	1.7798	False	True
INEPT	5	800	130	49	0.0038462	0	0	0	0	free	0.10204	0	0			NEP	NEP	0.085178	1.1654	0.89927	False	True
ARIEL	5	800	367	107	0.005457	0	0	0.017857	0.032609	cellmate	0.037383	0	0.2243			RIEL	RIEL	0.038898	1.1622	1.0198	False	True
REIFS	5	800	99	44	0.010101	0	0	0	0.037037	cellmate	0.11364	0	0.31818		FIRES	REI	REI	0.094499	1.161	0.93927	False	True
LAARIS	6	1400	52	14	0	0	0	0	0	free	0.21429	0	0			ARIS	ARIS	0.16965	1.1606	0.67879	True	False
OCTETS	6	1400	50	14	0	0	0	0	0	free	0.21429	0	0			TETS	TETS	0.16965	1.1606	2.3551	False	False
TOGAE	5	800	82	30	0.085366	0.14634	0.066667	0.2	0.047619	free	0.26667	0	0			TOGA	TOGA	0.20464	1.1558	1.0102	False	True
THECA	5	800	123	43	0	0	0	0	0	cellmate	0.11628	0	0.13953			THE	THE	0.095908	1.1516	1.411	False	False
SUINT	5	800	105	41	0.0047619	0	0	0	0.033333	free	0.12195	0	0			SUI	SUI	0.099626	1.1406	0.93889	False	True
STRUM	5	800	58	25	0.094828	0.034483	0.08	0	0.10526	free	0.32	0	0			RUM	RUM	0.24334	1.1403	0.84397	False	True
UREIDE	6	1400	58	11	0	0	0	0	0	free	0.27273	0	0			REI	REI	0.21191	1.1391	1.5889	True	False
SNARIEST	8	2200	55	10	0.018182	0	0	0	0.083333	free	0.2	0	0		STAINERS	SNAR	SNAR	0.14809	1.1372	2.6586	False	True
ORCIN	5	800	108	39	0.0046296	0.0092593	0	0	0	free	0.12821	0	0.051282			ORC	ORC	0.10431	1.1359	0.72552	False	True
SCION	5	800	113	38	0.017699	0	0	0	0.027027	free	0.13158	0	0.10526			ION	ION	0.10691	1.1344	0.82128	False	True
INARMS	6	1400	50	10	0	0	0	0	0	free	0.3	0	0			ARMS	ARMS	0.23163	1.1319	2.4666	True	False
SCEATS	6	1400	70	10	0.021429	0	0	0.14286	0.058824	free	0.3	0	0.1	EAT	CASTES	EATS	EAT	0.23131	1.1303	4.7524	False	True
ETTLE	5	800	121	32	0.016529	0.016529	0	0	0	dropTerminal	0	0.34375	0					0.12609	1.1267	0.97871	False	True
ETHAL	5	800	185	55	0.010811	0.021622	0.018182	0	0	cellmate	0.10909	0	0.21818			ETH	ETH	0.090916	1.117	1.316	False	True
LIBER	5	800	74	33	0.054054	0.040541	0	0.083333	0.125	free	0.15152	0	0			LIB	LIB	0.12108	1.1157	0.8997	False	True
TEMSE	5	800	155	52	0.0032258	0.0064516	0.019231	0	0	cellmate	0.11538	0	0.38462			TEMS	TEMS	0.095957	1.1141	1.488	False	True
SYENS	5	800	63	32	0.015873	0.015873	0	0	0	free	0.15625	0	0			YENS	YENS	0.12452	1.1126	0.87319	False	True
MURAS	5	800	58	16	0.086207	0.086207	0.125	0.1	0.13333	free	0.5	0	0	RAS		RAS	RAS	0.37396	1.1123	1.671	False	True
